,Timestamp,Activity,Scope,Name,Reason,Type,Source RSE,Destination RSE,Duration,Bytes,FTS Link,Source URL,Destination URL,Protocol,File size,data._id,data._version,data.created_at,data.dataset,data.datasetScope,data.datatype,data.did_type,data.event_timestamp,data.remote_access,data.rse_id,highlight,metadata._id,metadata._version,sort,did,temp,webui_link,webui_checksum
1246,"02/20/2024, 11:48:12 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357619._000098.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (b9990ca3 != 31d68ac2),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,17.0 s,9.76 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/da50c776-cfe5-11ee-85e8-fa163e2cda95,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357619._000098.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/f9/ef/DAOD_RPVLL.22357619._000098.pool.root.1,davs,9758128116,-652603520-1708429692000,1708429737,1708429651000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708429692000,True,UNKNOWN,0,-652603520-1708429692000,1708429737,"1708429692000, 8502778",data16_13TeV:DAOD_RPVLL.22357619._000098.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357619._000098.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357619._000098.pool.root.1,
1251,"02/20/2024, 11:46:00 AM",Production Input,mc16_13TeV,AOD.14795494._005421.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (f67e8055 != 76271007),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,16.0 s,6.83 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/8c650388-cfe5-11ee-9b3d-fa163e9896b6,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._005421.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/mc16_13TeV/f8/6d/AOD.14795494._005421.pool.root.1,davs,6826618211,2048383718-1708429560000,1708429574,1708429529000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708429560000,True,UNKNOWN,0,2048383718-1708429560000,1708429574,"1708429560000, 4886741",mc16_13TeV:AOD.14795494._005421.pool.root.1,mc16_13TeV&name=AOD.14795494._005421.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._005421.pool.root.1,
1252,"02/20/2024, 11:45:59 AM",Production Input,mc16_13TeV,AOD.14795494._005417.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (dc9aa8eb != d64ba2be),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,15.0 s,6.78 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/86401a9c-cfe5-11ee-87c5-fa163ea7ee69,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._005417.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/mc16_13TeV/05/1e/AOD.14795494._005417.pool.root.1,davs,6777615201,-745955022-1708429559000,1708429570,1708429519000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708429559000,True,UNKNOWN,0,-745955022-1708429559000,1708429570,"1708429559000, 4883763",mc16_13TeV:AOD.14795494._005417.pool.root.1,mc16_13TeV&name=AOD.14795494._005417.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._005417.pool.root.1,
1254,"02/20/2024, 11:45:07 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357412._000105.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (a8cfa4d5 != fc132963),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,10.42 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/6a00895c-cfe5-11ee-9490-fa163ea14ea1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357412._000105.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/eb/53/DAOD_RPVLL.22357412._000105.pool.root.1,davs,10417979015,-55481113-1708429507000,1708429513,1708429471000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708429507000,True,UNKNOWN,0,-55481113-1708429507000,1708429513,"1708429507000, 4972038",data16_13TeV:DAOD_RPVLL.22357412._000105.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357412._000105.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357412._000105.pool.root.1,
1255,"02/20/2024, 11:44:59 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22358007._000052.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (59d3b0ad != 38b1e87d),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,10.36 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/6652b898-cfe5-11ee-8789-fa163e087e6b,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000052.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/16/dc/DAOD_RPVLL.22358007._000052.pool.root.1,davs,10361405198,13673631-1708429499000,1708429513,1708429416000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708429499000,True,UNKNOWN,0,13673631-1708429499000,1708429513,"1708429499000, 4884177",data16_13TeV:DAOD_RPVLL.22358007._000052.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22358007._000052.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22358007._000052.pool.root.1,
1256,"02/20/2024, 11:44:53 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357706._000344.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (83a9691f != 65871263),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,9.22 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/6a391b14-cfe5-11ee-a1a3-fa163e5a92fb,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357706._000344.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/fc/93/DAOD_RPVLL.22357706._000344.pool.root.1,davs,9221964224,-542939580-1708429493000,1708429501,1708429472000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708429493000,True,UNKNOWN,0,-542939580-1708429493000,1708429501,"1708429493000, 4968449",data16_13TeV:DAOD_RPVLL.22357706._000344.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357706._000344.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357706._000344.pool.root.1,
1257,"02/20/2024, 11:43:52 AM",Production Input,mc16_13TeV,AOD.14795494._003966.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (baf0e1f4 != 8bd4bcfb),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,15.0 s,6.83 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/44dd78ce-cfe5-11ee-a081-fa163e087e6b,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._003966.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/mc16_13TeV/0b/d6/AOD.14795494._003966.pool.root.1,davs,6829043938,2042194959-1708429432000,1708429453,1708429409000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708429432000,True,UNKNOWN,0,2042194959-1708429432000,1708429453,"1708429432000, 4880186",mc16_13TeV:AOD.14795494._003966.pool.root.1,mc16_13TeV&name=AOD.14795494._003966.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._003966.pool.root.1,
1259,"02/20/2024, 11:43:17 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22358081._000049.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (3223aaba != 0f3eefd4),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,18.0 s,7.30 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/2821a458-cfe5-11ee-9490-fa163ea14ea1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358081._000049.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/e4/30/DAOD_RPVLL.22358081._000049.pool.root.1,davs,7304598700,-1541252295-1708429397000,1708429413,1708429361000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708429397000,True,UNKNOWN,0,-1541252295-1708429397000,1708429413,"1708429397000, 4852196",data16_13TeV:DAOD_RPVLL.22358081._000049.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22358081._000049.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22358081._000049.pool.root.1,
1261,"02/20/2024, 11:42:53 AM",Analysis Input,data16_hip8TeV,AOD.18219773._000840.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (316fead3 != f701ebb6),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,16.0 s,7.56 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/18243fac-cfe5-11ee-a03d-fa163ea7ee69,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18219773._000840.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/0b/b1/AOD.18219773._000840.pool.root.1,davs,7562824282,-239088807-1708429373000,1708429381,1708429315000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708429373000,True,UNKNOWN,0,-239088807-1708429373000,1708429381,"1708429373000, 4950069",data16_hip8TeV:AOD.18219773._000840.pool.root.1,data16_hip8TeV&name=AOD.18219773._000840.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_hip8TeV&name=AOD.18219773._000840.pool.root.1,
1262,"02/20/2024, 11:42:43 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22358228._000157.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (f4f06d8f != 47ef9f14),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,10.29 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/10dfe980-cfe5-11ee-8bb4-fa163ec3b00c,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358228._000157.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/ce/88/DAOD_RPVLL.22358228._000157.pool.root.1,davs,10291842357,-239951954-1708429363000,1708429373,1708429297000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708429363000,True,UNKNOWN,0,-239951954-1708429363000,1708429373,"1708429363000, 4709078",data16_13TeV:DAOD_RPVLL.22358228._000157.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22358228._000157.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22358228._000157.pool.root.1,
1265,"02/20/2024, 11:42:41 AM",Production Input,mc16_13TeV,AOD.14795494._004044.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (1456db27 != 9412ae5b),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,6.78 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/1a3aa01a-cfe5-11ee-a03d-fa163ea7ee69,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._004044.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/mc16_13TeV/94/8d/AOD.14795494._004044.pool.root.1,davs,6783374832,1183568338-1708429361000,1708429373,1708429334000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708429361000,True,UNKNOWN,0,1183568338-1708429361000,1708429373,"1708429361000, 4709464",mc16_13TeV:AOD.14795494._004044.pool.root.1,mc16_13TeV&name=AOD.14795494._004044.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._004044.pool.root.1,
1268,"02/20/2024, 11:42:26 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357863._000092.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (63387ac4 != 751206ae),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,10.14 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/109beb9a-cfe5-11ee-8333-fa163ea14ea1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357863._000092.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/5e/cd/DAOD_RPVLL.22357863._000092.pool.root.1,davs,10144600330,-182946944-1708429346000,1708429353,1708429295000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708429346000,True,UNKNOWN,0,-182946944-1708429346000,1708429353,"1708429346000, 4707193",data16_13TeV:DAOD_RPVLL.22357863._000092.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357863._000092.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357863._000092.pool.root.1,
1269,"02/20/2024, 11:41:54 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357744._000079.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (7f3597b0 != 09abca93),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,17.0 s,10.06 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/ed95510e-cfe4-11ee-b0c6-fa163e087e6b,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357744._000079.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/5f/48/DAOD_RPVLL.22357744._000079.pool.root.1,davs,10058532402,-1636673243-1708429314000,1708429323,1708429250000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708429314000,True,UNKNOWN,0,-1636673243-1708429314000,1708429323,"1708429314000, 4677754",data16_13TeV:DAOD_RPVLL.22357744._000079.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357744._000079.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357744._000079.pool.root.1,
1270,"02/20/2024, 11:41:03 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.21711783._000430.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (40920485 != cc1ac759),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,7.28 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/d9587270-cfe4-11ee-a7b5-fa163e087e6b,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.21711783._000430.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/a4/7b/DAOD_RPVLL.21711783._000430.pool.root.1,davs,7277393622,596227329-1708429263000,1708429270,1708429226000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708429263000,True,UNKNOWN,0,596227329-1708429263000,1708429270,"1708429263000, 4957441",data16_13TeV:DAOD_RPVLL.21711783._000430.pool.root.1,data16_13TeV&name=DAOD_RPVLL.21711783._000430.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.21711783._000430.pool.root.1,
1271,"02/20/2024, 11:41:02 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357932._000072.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (ad33c92b != 5ca75813),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,16.0 s,6.86 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/d769ebce-cfe4-11ee-b31d-fa163e087e6b,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357932._000072.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/ad/ee/DAOD_RPVLL.22357932._000072.pool.root.1,davs,6857619376,1449295904-1708429262000,1708429274,1708429224000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708429262000,True,UNKNOWN,0,1449295904-1708429262000,1708429274,"1708429262000, 4957624",data16_13TeV:DAOD_RPVLL.22357932._000072.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357932._000072.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357932._000072.pool.root.1,
1273,"02/20/2024, 11:38:03 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357943._000150.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (32e07402 != 04022625),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,17.0 s,9.80 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/755ba60c-cfe4-11ee-b014-fa163ea14ea1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357943._000150.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/40/62/DAOD_RPVLL.22357943._000150.pool.root.1,davs,9797591697,1289323952-1708429083000,1708429092,1708429060000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708429083000,True,UNKNOWN,0,1289323952-1708429083000,1708429092,"1708429083000, 4733846",data16_13TeV:DAOD_RPVLL.22357943._000150.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357943._000150.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357943._000150.pool.root.1,
1277,"02/20/2024, 11:36:40 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357706._000217.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (1164bb2e != 04fa3706),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,17.0 s,10.44 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/3f7e84be-cfe4-11ee-91c5-fa163e2cda95,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357706._000217.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/7d/fc/DAOD_RPVLL.22357706._000217.pool.root.1,davs,10435138032,-696798279-1708429000000,1708429016,1708428965000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708429000000,True,UNKNOWN,0,-696798279-1708429000000,1708429016,"1708429000000, 4685565",data16_13TeV:DAOD_RPVLL.22357706._000217.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357706._000217.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357706._000217.pool.root.1,
1278,"02/20/2024, 11:36:39 AM",Analysis Input,data16_hip8TeV,AOD.18205937._001049.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (0ffae552 != eefe9de5),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,16.0 s,9.72 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/3d34399c-cfe4-11ee-ab0f-fa163e5ce271,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18205937._001049.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/3d/5c/AOD.18205937._001049.pool.root.1,davs,9718539116,1833766534-1708428999000,1708429016,1708428915000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708428999000,True,UNKNOWN,0,1833766534-1708428999000,1708429016,"1708428999000, 4742815",data16_hip8TeV:AOD.18205937._001049.pool.root.1,data16_hip8TeV&name=AOD.18205937._001049.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_hip8TeV&name=AOD.18205937._001049.pool.root.1,
1281,"02/20/2024, 11:36:36 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357910._000136.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (375a816e != 2f564e70),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,17.0 s,9.92 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/38e29032-cfe4-11ee-8081-fa163e9896b6,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357910._000136.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/54/3a/DAOD_RPVLL.22357910._000136.pool.root.1,davs,9919994281,-2074587364-1708428996000,1708429016,1708428939000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428996000,True,UNKNOWN,0,-2074587364-1708428996000,1708429016,"1708428996000, 4685545",data16_13TeV:DAOD_RPVLL.22357910._000136.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357910._000136.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357910._000136.pool.root.1,
1282,"02/20/2024, 11:36:23 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357733._000297.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (d157da9f != c0729ea3),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,6.23 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/d6232f24-cfe3-11ee-984a-fa163e5a92fb,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357733._000297.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/80/99/DAOD_RPVLL.22357733._000297.pool.root.1,davs,6232229787,-455743773-1708428983000,1708428994,1708428751000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428983000,True,UNKNOWN,0,-455743773-1708428983000,1708428994,"1708428983000, 4704574",data16_13TeV:DAOD_RPVLL.22357733._000297.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357733._000297.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357733._000297.pool.root.1,
1283,"02/20/2024, 11:36:04 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357987._000072.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (0ee634a8 != 4158c919),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,7.91 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/d4c08848-cfe3-11ee-91c5-fa163e2cda95,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357987._000072.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/d8/5b/DAOD_RPVLL.22357987._000072.pool.root.1,davs,7911074060,-606426405-1708428964000,1708428972,1708428749000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428964000,True,UNKNOWN,0,-606426405-1708428964000,1708428972,"1708428964000, 4702836",data16_13TeV:DAOD_RPVLL.22357987._000072.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357987._000072.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357987._000072.pool.root.1,
1284,"02/20/2024, 11:36:04 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357641._000100.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (863f7047 != fe3c6d24),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,9.54 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/0ef1a1f0-cfe4-11ee-8bb4-fa163ec3b00c,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357641._000100.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/62/55/DAOD_RPVLL.22357641._000100.pool.root.1,davs,9538346448,-1376638247-1708428964000,1708428972,1708428878000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428964000,True,UNKNOWN,0,-1376638247-1708428964000,1708428972,"1708428964000, 4697636",data16_13TeV:DAOD_RPVLL.22357641._000100.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357641._000100.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357641._000100.pool.root.1,
1287,"02/20/2024, 11:35:48 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357679._000214.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (1f38beab != 3223b779),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,15.0 s,8.53 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/d30b3502-cfe3-11ee-b474-fa163ec3b00c,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357679._000214.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/c5/16/DAOD_RPVLL.22357679._000214.pool.root.1,davs,8525007995,567918539-1708428948000,1708428954,1708428746000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428948000,True,UNKNOWN,0,567918539-1708428948000,1708428954,"1708428948000, 4700646",data16_13TeV:DAOD_RPVLL.22357679._000214.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357679._000214.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357679._000214.pool.root.1,
