,Unnamed: 0_x,Timestamp,Scope_x,Name_x,Source URL,Destination RSE,Destination URL,Rucio_Checksum,Destination_Checksum_x,Unnamed: 0_y,Name_y,Path,Size,Seal_Checksum,Destination_Checksum_y,status
247,338,"02/20/2024, 01:02:06 PM",data16_13TeV,DAOD_RPVLL.22358248._000083.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358248._000083.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/a9/6d/DAOD_RPVLL.22358248._000083.pool.root.1,69a44aa8,b5bc3f90,338,/rucio/data16_13TeV/DAOD_RPVLL.22358248._000083.pool.root.1,8513192679,8.513GB,69a44aa8,b5bc3f90,Transfer Error
325,416,"02/20/2024, 11:35:45 AM",data16_13TeV,DAOD_RPVLL.22358248._000085.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358248._000085.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/fd/f1/DAOD_RPVLL.22358248._000085.pool.root.1,9972cb9b,cc0cb34d,416,/rucio/data16_13TeV/DAOD_RPVLL.22358248._000085.pool.root.1,9733710542,9.734GB,9972cb9b,cc0cb34d,Transfer Error
149,239,"02/20/2024, 03:32:23 PM",data16_13TeV,DAOD_RPVLL.22358261._000008.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358261._000008.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/9b/81/DAOD_RPVLL.22358261._000008.pool.root.1,11e1dad5,976b9110,239,/rucio/data16_13TeV/DAOD_RPVLL.22358261._000008.pool.root.1,11915316642,11.92GB,11e1dad5,976b9110,Transfer Error
408,499,"02/20/2024, 10:14:53 AM",data16_13TeV,DAOD_RPVLL.22358261._000144.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358261._000144.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/0d/4a/DAOD_RPVLL.22358261._000144.pool.root.1,7557a45a,111a4277,499,/rucio/data16_13TeV/DAOD_RPVLL.22358261._000144.pool.root.1,9053423546,9.053GB,7557a45a,111a4277,Transfer Error
384,475,"02/20/2024, 10:45:08 AM",data16_13TeV,DAOD_RPVLL.22358261._000159.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358261._000159.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/cb/24/DAOD_RPVLL.22358261._000159.pool.root.1,396e0a6a,547b38f6,475,/rucio/data16_13TeV/DAOD_RPVLL.22358261._000159.pool.root.1,8631846632,8.632GB,396e0a6a,547b38f6,Transfer Error
67,157,"02/20/2024, 05:22:52 PM",data16_13TeV,DAOD_RPVLL.22358286._000012.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358286._000012.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/d6/ce/DAOD_RPVLL.22358286._000012.pool.root.1,9ce880ae,c1c520ea,157,/rucio/data16_13TeV/DAOD_RPVLL.22358286._000012.pool.root.1,8258866976,8.259GB,9ce880ae,c1c520ea,Transfer Error
68,158,"02/20/2024, 05:22:52 PM",data16_13TeV,DAOD_RPVLL.22358286._000033.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358286._000033.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/7b/e7/DAOD_RPVLL.22358286._000033.pool.root.1,7c91a0ad,b3466ea4,158,/rucio/data16_13TeV/DAOD_RPVLL.22358286._000033.pool.root.1,7962232028,7.962GB,7c91a0ad,b3466ea4,Transfer Error
50,140,"02/20/2024, 05:40:17 PM",data16_13TeV,DAOD_RPVLL.22358286._000046.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358286._000046.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/d7/fb/DAOD_RPVLL.22358286._000046.pool.root.1,2ba11098,5ee6c587,140,/rucio/data16_13TeV/DAOD_RPVLL.22358286._000046.pool.root.1,7723967119,7.724GB,2ba11098,5ee6c587,Transfer Error
157,247,"02/20/2024, 03:16:56 PM",data16_13TeV,DAOD_RPVLL.22358286._000080.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358286._000080.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/fb/a5/DAOD_RPVLL.22358286._000080.pool.root.1,49b4d394,67ab0c06,247,/rucio/data16_13TeV/DAOD_RPVLL.22358286._000080.pool.root.1,7690909294,7.691GB,49b4d394,67ab0c06,Transfer Error
14,103,"02/20/2024, 06:14:16 PM",data16_13TeV,DAOD_RPVLL.22358286._000176.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358286._000176.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/41/aa/DAOD_RPVLL.22358286._000176.pool.root.1,2cc8545a,8fc4f508,103,/rucio/data16_13TeV/DAOD_RPVLL.22358286._000176.pool.root.1,9475633488,9.476GB,2cc8545a,8fc4f508,Transfer Error
240,331,"02/20/2024, 01:11:02 PM",data16_13TeV,DAOD_RPVLL.22358286._000214.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358286._000214.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/91/67/DAOD_RPVLL.22358286._000214.pool.root.1,0ec817f2,7f762ee4,331,/rucio/data16_13TeV/DAOD_RPVLL.22358286._000214.pool.root.1,8942032410,8.942GB,0ec817f2,7f762ee4,Transfer Error
452,543,"02/20/2024, 07:56:05 AM",data16_13TeV,DAOD_RPVLL.22358296._000034.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358296._000034.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/44/5c/DAOD_RPVLL.22358296._000034.pool.root.1,b4b67ef3,35274c4b,543,/rucio/data16_13TeV/DAOD_RPVLL.22358296._000034.pool.root.1,8556657540,8.557GB,b4b67ef3,35274c4b,Transfer Error
264,355,"02/20/2024, 12:42:04 PM",data16_13TeV,DAOD_RPVLL.22358296._000107.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358296._000107.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/a5/c7/DAOD_RPVLL.22358296._000107.pool.root.1,d35be679,40fb5e31,355,/rucio/data16_13TeV/DAOD_RPVLL.22358296._000107.pool.root.1,7372127834,7.372GB,d35be679,40fb5e31,Transfer Error
11,100,"02/20/2024, 06:14:49 PM",data16_13TeV,DAOD_RPVLL.22358296._000112.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358296._000112.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/93/bf/DAOD_RPVLL.22358296._000112.pool.root.1,ea1eadce,c2ca7489,100,/rucio/data16_13TeV/DAOD_RPVLL.22358296._000112.pool.root.1,7320889685,7.321GB,ea1eadce,c2ca7489,Transfer Error
22,111,"02/20/2024, 06:05:17 PM",data16_13TeV,DAOD_RPVLL.22358296._000131.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358296._000131.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/72/ac/DAOD_RPVLL.22358296._000131.pool.root.1,eb95d1ea,dfa534cd,111,/rucio/data16_13TeV/DAOD_RPVLL.22358296._000131.pool.root.1,9887783815,9.888GB,eb95d1ea,dfa534cd,Transfer Error
143,233,"02/20/2024, 03:45:12 PM",data16_13TeV,DAOD_RPVLL.22358296._000152.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358296._000152.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/74/24/DAOD_RPVLL.22358296._000152.pool.root.1,6b281849,428490a5,233,/rucio/data16_13TeV/DAOD_RPVLL.22358296._000152.pool.root.1,9212300979,9.212GB,6b281849,428490a5,Transfer Error
191,281,"02/20/2024, 02:28:54 PM",data16_13TeV,DAOD_RPVLL.22358309._000001.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358309._000001.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/79/38/DAOD_RPVLL.22358309._000001.pool.root.1,3a41e9e9,c10560b6,281,/rucio/data16_13TeV/DAOD_RPVLL.22358309._000001.pool.root.1,11087536132,11.09GB,3a41e9e9,c10560b6,Transfer Error
114,204,"02/20/2024, 04:32:54 PM",data16_13TeV,DAOD_RPVLL.22358309._000044.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358309._000044.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/a9/31/DAOD_RPVLL.22358309._000044.pool.root.1,fefbfdc4,caafe1e2,204,/rucio/data16_13TeV/DAOD_RPVLL.22358309._000044.pool.root.1,7589904575,7.59GB,fefbfdc4,caafe1e2,Transfer Error
69,159,"02/20/2024, 05:20:31 PM",data16_13TeV,DAOD_RPVLL.22358309._000068.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358309._000068.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/e0/04/DAOD_RPVLL.22358309._000068.pool.root.1,536cb219,0790a0eb,159,/rucio/data16_13TeV/DAOD_RPVLL.22358309._000068.pool.root.1,7001485161,7.001GB,536cb219,0790a0eb,Transfer Error
301,392,"02/20/2024, 12:03:47 PM",data16_13TeV,DAOD_RPVLL.22358309._000107.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358309._000107.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/5b/cf/DAOD_RPVLL.22358309._000107.pool.root.1,37090b65,b751316a,392,/rucio/data16_13TeV/DAOD_RPVLL.22358309._000107.pool.root.1,7583417337,7.583GB,37090b65,b751316a,Transfer Error
38,128,"02/20/2024, 05:47:04 PM",data16_13TeV,DAOD_RPVLL.22358309._000142.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358309._000142.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/a5/26/DAOD_RPVLL.22358309._000142.pool.root.1,3203b765,3fb4ea02,128,/rucio/data16_13TeV/DAOD_RPVLL.22358309._000142.pool.root.1,9272109599,9.272GB,3203b765,3fb4ea02,Transfer Error
423,514,"02/20/2024, 09:51:34 AM",data16_13TeV,DAOD_RPVLL.22358309._000144.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358309._000144.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/f2/42/DAOD_RPVLL.22358309._000144.pool.root.1,87a1791a,4daf0299,514,/rucio/data16_13TeV/DAOD_RPVLL.22358309._000144.pool.root.1,8661420686,8.661GB,87a1791a,4daf0299,Transfer Error
148,238,"02/20/2024, 03:32:24 PM",data16_13TeV,DAOD_RPVLL.22358309._000189.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358309._000189.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/fb/16/DAOD_RPVLL.22358309._000189.pool.root.1,fc7a2ecd,b176915f,238,/rucio/data16_13TeV/DAOD_RPVLL.22358309._000189.pool.root.1,9296525663,9.297GB,fc7a2ecd,b176915f,Transfer Error
364,455,"02/20/2024, 11:02:09 AM",data16_13TeV,DAOD_RPVLL.22358309._000225.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358309._000225.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/5c/e4/DAOD_RPVLL.22358309._000225.pool.root.1,8c3b376c,d1f7afdb,455,/rucio/data16_13TeV/DAOD_RPVLL.22358309._000225.pool.root.1,8920417462,8.92GB,8c3b376c,d1f7afdb,Transfer Error
430,521,"02/20/2024, 09:28:45 AM",data16_13TeV,DAOD_RPVLL.22358309._000267.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358309._000267.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/36/f7/DAOD_RPVLL.22358309._000267.pool.root.1,5109c908,62239f32,521,/rucio/data16_13TeV/DAOD_RPVLL.22358309._000267.pool.root.1,7325750498,7.326GB,5109c908,62239f32,Transfer Error
72,162,"02/20/2024, 05:20:25 PM",data16_13TeV,DAOD_RPVLL.22358320._000011.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358320._000011.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/96/36/DAOD_RPVLL.22358320._000011.pool.root.1,af1ff243,4209f928,162,/rucio/data16_13TeV/DAOD_RPVLL.22358320._000011.pool.root.1,8222865088,8.223GB,af1ff243,4209f928,Transfer Error
361,452,"02/20/2024, 11:06:19 AM",data16_13TeV,DAOD_RPVLL.22358320._000241.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358320._000241.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/22/4f/DAOD_RPVLL.22358320._000241.pool.root.1,2a8812c3,b0deffd3,452,/rucio/data16_13TeV/DAOD_RPVLL.22358320._000241.pool.root.1,7674177052,7.674GB,2a8812c3,b0deffd3,Transfer Error
119,209,"02/20/2024, 04:26:05 PM",data16_13TeV,DAOD_RPVLL.22358320._000280.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358320._000280.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/51/03/DAOD_RPVLL.22358320._000280.pool.root.1,eb25a4e0,d9e4e8b1,209,/rucio/data16_13TeV/DAOD_RPVLL.22358320._000280.pool.root.1,7000167466,7GB,eb25a4e0,d9e4e8b1,Transfer Error
304,395,"02/20/2024, 11:54:14 AM",data16_13TeV,DAOD_RPVLL.22358320._000289.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358320._000289.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/1d/51/DAOD_RPVLL.22358320._000289.pool.root.1,0c5dcbb0,b9e5a821,395,/rucio/data16_13TeV/DAOD_RPVLL.22358320._000289.pool.root.1,9869142372,9.869GB,0c5dcbb0,b9e5a821,Transfer Error
3,92,"02/20/2024, 06:24:14 PM",data16_13TeV,DAOD_RPVLL.22358320._000290.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358320._000290.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/46/6f/DAOD_RPVLL.22358320._000290.pool.root.1,1987bd05,b8849b08,92,/rucio/data16_13TeV/DAOD_RPVLL.22358320._000290.pool.root.1,10203855565,10.2GB,1987bd05,b8849b08,Transfer Error
244,335,"02/20/2024, 01:04:08 PM",data16_13TeV,DAOD_RPVLL.22358320._000374.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358320._000374.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/7b/46/DAOD_RPVLL.22358320._000374.pool.root.1,4800cc1a,d6124cee,335,/rucio/data16_13TeV/DAOD_RPVLL.22358320._000374.pool.root.1,9499905343,9.5GB,4800cc1a,d6124cee,Transfer Error
357,448,"02/20/2024, 11:11:30 AM",data16_13TeV,DAOD_RPVLL.22358320._000412.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358320._000412.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/9f/a4/DAOD_RPVLL.22358320._000412.pool.root.1,d5b665d4,1d312944,448,/rucio/data16_13TeV/DAOD_RPVLL.22358320._000412.pool.root.1,7815238674,7.815GB,d5b665d4,1d312944,Transfer Error
446,537,"02/20/2024, 08:15:32 AM",data16_13TeV,DAOD_RPVLL.22358320._000414.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358320._000414.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/2c/bb/DAOD_RPVLL.22358320._000414.pool.root.1,801a9768,9fb45a33,537,/rucio/data16_13TeV/DAOD_RPVLL.22358320._000414.pool.root.1,7487022050,7.487GB,801a9768,9fb45a33,Transfer Error
56,146,"02/20/2024, 05:37:48 PM",data16_13TeV,DAOD_RPVLL.22358335._000014.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358335._000014.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/3c/48/DAOD_RPVLL.22358335._000014.pool.root.1,51893505,31b3f338,146,/rucio/data16_13TeV/DAOD_RPVLL.22358335._000014.pool.root.1,8300667592,8.301GB,51893505,31b3f338,Transfer Error
122,212,"02/20/2024, 04:25:07 PM",data16_13TeV,DAOD_RPVLL.22358335._000044.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358335._000044.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/5f/d0/DAOD_RPVLL.22358335._000044.pool.root.1,6b3f0ada,4e6f1015,212,/rucio/data16_13TeV/DAOD_RPVLL.22358335._000044.pool.root.1,7937175997,7.937GB,6b3f0ada,4e6f1015,Transfer Error
74,164,"02/20/2024, 05:18:42 PM",data16_13TeV,DAOD_RPVLL.22358335._000214.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358335._000214.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/88/ba/DAOD_RPVLL.22358335._000214.pool.root.1,7a96667a,ade0eef8,164,/rucio/data16_13TeV/DAOD_RPVLL.22358335._000214.pool.root.1,8725303128,8.725GB,7a96667a,ade0eef8,Transfer Error
263,354,"02/20/2024, 12:44:57 PM",data16_13TeV,DAOD_RPVLL.22358348._000002.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358348._000002.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/44/60/DAOD_RPVLL.22358348._000002.pool.root.1,9271374c,dbccf8b3,354,/rucio/data16_13TeV/DAOD_RPVLL.22358348._000002.pool.root.1,11108712687,11.11GB,9271374c,dbccf8b3,Transfer Error
182,272,"02/20/2024, 02:39:44 PM",data16_13TeV,DAOD_RPVLL.22358360._000072.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358360._000072.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/a0/7a/DAOD_RPVLL.22358360._000072.pool.root.1,615964d4,72b8559e,272,/rucio/data16_13TeV/DAOD_RPVLL.22358360._000072.pool.root.1,7525281822,7.525GB,615964d4,72b8559e,Transfer Error
279,370,"02/20/2024, 12:37:29 PM",data16_13TeV,DAOD_RPVLL.22358360._000252.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358360._000252.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/99/ef/DAOD_RPVLL.22358360._000252.pool.root.1,56940beb,fea3c996,370,/rucio/data16_13TeV/DAOD_RPVLL.22358360._000252.pool.root.1,9074828718,9.075GB,56940beb,fea3c996,Transfer Error
267,358,"02/20/2024, 12:40:01 PM",data16_13TeV,DAOD_RPVLL.22358360._000267.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358360._000267.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/72/fe/DAOD_RPVLL.22358360._000267.pool.root.1,7b255560,d1475d16,358,/rucio/data16_13TeV/DAOD_RPVLL.22358360._000267.pool.root.1,9692566767,9.693GB,7b255560,d1475d16,Transfer Error
187,277,"02/20/2024, 02:33:27 PM",data16_13TeV,DAOD_RPVLL.22358360._000274.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358360._000274.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/fc/38/DAOD_RPVLL.22358360._000274.pool.root.1,0b369600,6bf6f100,277,/rucio/data16_13TeV/DAOD_RPVLL.22358360._000274.pool.root.1,10024804578,10.02GB,0b369600,6bf6f100,Transfer Error
245,336,"02/20/2024, 01:03:56 PM",data16_13TeV,DAOD_RPVLL.22358360._000284.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358360._000284.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/06/cf/DAOD_RPVLL.22358360._000284.pool.root.1,9e8074c6,98b2341b,336,/rucio/data16_13TeV/DAOD_RPVLL.22358360._000284.pool.root.1,9919564298,9.92GB,9e8074c6,98b2341b,Transfer Error
308,399,"02/20/2024, 11:51:23 AM",data16_13TeV,DAOD_RPVLL.22427546._000052.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22427546._000052.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/d5/fc/DAOD_RPVLL.22427546._000052.pool.root.1,455a65b3,0c768939,399,/rucio/data16_13TeV/DAOD_RPVLL.22427546._000052.pool.root.1,10425669048,10.43GB,455a65b3,0c768939,Transfer Error
127,217,"02/20/2024, 04:07:54 PM",data16_hip8TeV,AOD.18205937._000009.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18205937._000009.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/59/eb/AOD.18205937._000009.pool.root.1,47f160d7,e84942f1,217,/rucio/data16_hip8TeV/AOD.18205937._000009.pool.root.1,7894989365,7.895GB,47f160d7,e84942f1,Transfer Error
82,172,"02/20/2024, 05:16:43 PM",data16_hip8TeV,AOD.18205937._000094.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18205937._000094.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/8f/5f/AOD.18205937._000094.pool.root.1,506dee2d,43369639,172,/rucio/data16_hip8TeV/AOD.18205937._000094.pool.root.1,8577630332,8.578GB,506dee2d,43369639,Transfer Error
